0.000,0.0371
0.010,0.0322
0.020,0.0300
0.030,0.0249
0.040,0.0194
0.050,0.0280
0.060,0.0675
0.070,0.1343
0.080,0.2760
0.090,0.7130
0.100,0.7732
0.110,0.8261
0.120,0.8189
0.130,0.7698
0.140,0.7282
0.150,0.7004
0.160,0.6815
0.170,0.6633
0.180,0.6480
0.190,0.6386
0.200,0.6331
0.210,0.6310
0.220,0.6293
0.230,0.6246
0.240,0.6186
0.250,0.5971
0.260,0.5665
0.270,0.5308
0.280,0.4865
0.290,0.4355
0.300,0.3887
0.310,0.3297
0.320,0.2757
0.330,0.2199
0.340,0.1640
0.350,0.1193
0.360,0.0903
0.370,0.0778
0.380,0.0778
0.390,0.0920
0.400,0.1044
0.410,0.1073
0.420,0.1046
0.430,0.0974
0.440,0.0847
0.450,0.0688
0.460,0.0554
0.470,0.0446
0.480,0.0353
0.490,0.0285
0.500,0.0259
0.510,0.0275
0.520,0.0305
0.530,0.0309
0.540,0.0313
0.550,0.0330
0.560,0.0315
0.570,0.0276
0.580,0.0227
0.590,0.0212
0.600,0.0237
0.610,0.0238
0.620,0.0231
0.630,0.0249
0.640,0.0285
0.650,0.0339
0.660,0.0407
0.670,0.0464
0.680,0.0490
0.690,0.0481
0.700,0.0456
0.710,0.0413
0.720,0.0378
0.730,0.0350
0.740,0.0338
0.750,0.0367
0.760,0.0386
0.770,0.0381
0.780,0.0379
0.790,0.0378
0.800,0.0377
0.810,0.0376
0.820,0.0375
0.830,0.0374
0.840,0.0373
0.850,0.0371
