0,3.161
0.008,3.17
0.017,3.236
0.026,3.347
0.034,3.568
0.042,3.988
0.051,4.677
0.06,5.626
0.068,6.582
0.077,7.396
0.085,8.085
0.094,8.659
0.102,9.101
0.111,9.387
0.119,9.644
0.127,9.803
0.136,9.929
0.145,10.048
0.153,10.148
0.161,10.207
0.17,10.258
0.179,10.262
0.187,10.229
0.196,10.211
0.204,10.199
0.213,10.159
0.221,10.068
0.23,9.954
0.238,9.864
0.246,9.795
0.255,9.713
0.264,9.585
0.272,9.395
0.28,9.154
0.289,8.872
0.298,8.516
0.306,8.097
0.315,7.61
0.323,7.096
0.331,6.6
0.34,6.076
0.349,5.595
0.357,5.248
0.366,5.082
0.374,5.068
0.383,5.131
0.391,5.18
0.399,5.169
0.408,5.139
0.416,5.1
0.425,5.046
0.434,4.974
0.442,4.892
0.451,4.811
0.459,4.719
0.468,4.62
0.476,4.54
0.484,4.478
0.493,4.418
0.501,4.35
0.51,4.288
0.519,4.225
0.527,4.162
0.536,4.117
0.544,4.081
0.552,4.042
0.561,3.991
0.569,3.933
0.578,3.874
0.587,3.839
0.595,3.829
0.604,3.827
0.612,3.811
0.621,3.762
0.629,3.717
0.637,3.7
0.646,3.693
0.654,3.687
0.663,3.678
0.672,3.667
0.68,3.655
0.689,3.646
0.697,3.632
0.706,3.613
0.714,3.588
0.722,3.559
0.731,3.528
0.739,3.491
0.748,3.464
0.757,3.44
0.765,3.416
0.774,3.39
0.782,3.368
0.79,3.359
0.799,3.34
0.807,3.315
0.816,3.294
0.825,3.28
0.833,3.261
0.842,3.222
0.85,3.161
